time,engineLoad,coolantTemp,rpm,speed,intakeTemp,maf,throttlePos,ambiantTemp,xG,yG,zG,gpsSpeed,gpsLat,gpsLon,gpsAlt,gpsClimb
13:47:38.921041,43.13725490196079,80,1962.0,18.019759,46,8.19,0.0,,0.03125,0.22900390625,0.81884765625,15.235773139299999,37.450423333,-121.894016667,0.7,0.22369363
13:47:39.026021,43.13725490196079,80,1962.0,18.019759,46,23.33,0.0,,-0.18603515625,0.47509765625,1.0673828125,16.6181997727,37.45035,-121.894011667,0.9,0.44738726
13:47:39.764873,38.8235294117647,80,1545.0,21.126614,46,23.33,3.9215686274509802,,0.05078125,0.23876953125,0.802734375,19.045275658199998,37.450263333,-121.893993333,1.0,0.22369363
13:47:40.723218,38.8235294117647,80,1545.0,21.126614,46,20.06,1.9607843137254901,,-0.0244140625,0.23681640625,1.0048828125,22.624373738200003,37.450168333,-121.893965,1.1,0.22369363
13:47:41.746897,36.470588235294116,80,1765.0,23.612098,45,20.06,1.9607843137254901,,0.00732421875,0.337890625,1.005859375,23.868110321,37.450073333,-121.893941667,1.1,0.0
13:47:42.748156,28.235294117647058,80,1942.0,23.612098,45,9.93,0.0,,-0.17041015625,0.33935546875,1.04248046875,23.868110321,37.450073333,-121.893941667,1.1,0.0
13:47:43.898589,28.235294117647058,80,1942.0,24.233469,45,9.93,0.0,,-0.1455078125,0.1689453125,0.88330078125,24.7874911403,37.449971667,-121.893915,1.3,0.44738726
13:47:44.003075,28.235294117647058,80,1942.0,24.233469,46,9.93,0.0,,-0.03125,0.24755859375,1.0439453125,24.7651217773,37.44987,-121.893888333,1.3,0.0
13:47:44.706552,29.80392156862745,80,1587.0,24.85484,46,15.69,0.0,,-0.1884765625,0.310546875,0.8515625,24.7986758218,37.449771667,-121.89386,1.2,-0.22369363
13:47:45.739931,29.80392156862745,80,1587.0,24.85484,46,13.19,0.0,,-0.06884765625,0.34228515625,0.92529296875,24.8792055286,37.449673333,-121.89383,1.1,-0.22369363
13:47:46.698465,24.705882352941178,80,1480.0,25.476211,46,13.19,0.0,,-0.07275390625,0.2080078125,1.1484375,25.2483000181,37.449575,-121.8938,1.1,0.0
13:47:47.694588,24.705882352941178,80,1480.0,25.476211,46,11.31,0.0,,-0.05126953125,0.10205078125,0.833984375,25.2483000181,37.449575,-121.8938,1.1,0.0
13:47:48.896740,24.705882352941178,80,1512.0,25.476211,46,11.31,0.0,,-0.033203125,0.16455078125,0.9912109375,25.570418845299997,37.449475,-121.893768333,1.1,0.0
13:47:49.001617,24.705882352941178,80,1512.0,25.476211,46,11.31,0.0,,-0.07568359375,0.369140625,1.1484375,25.9842520608,37.449373333,-121.893743333,1.0,-0.22369363
13:47:49.688248,9.803921568627452,80,1531.0,25.476211,46,11.59,0.0,,-0.11962890625,0.30908203125,1.076171875,26.503221282400002,37.449268333,-121.89372,0.8,-0.44738726
13:47:50.709269,9.803921568627452,80,1531.0,26.097582,47,5.2,0.0,,0.07763671875,0.0888671875,0.85302734375,26.6978347405,37.449163333,-121.893696667,0.5,-0.6710808899999999
13:47:51.719411,11.372549019607844,80,1505.0,24.233469,47,5.2,0.0,,-0.1318359375,0.2255859375,1.09814453125,25.778453921199997,37.449058333,-121.893671667,0.4,-0.22369363
13:47:52.714476,11.372549019607844,80,1505.0,24.233469,47,5.34,0.0,,-0.0517578125,0.05517578125,0.99072265625,25.778453921199997,37.449058333,-121.893671667,0.4,-0.22369363
